"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
3001,72.4,72.4,27.6,"Herisau AR","Herisau (AR)","Herisau AR","Ja zur Pflegeinitiative in Herisau. Die Gemeinde hat das Volksbegehren mit 72,4 Prozent der Stimmen angenommen. Herisau hat damit gleich wie der Kanton Appenzell Ausserrhoden Ja gesagt zu dieser Vorlage.","L'initiative ""Pour des soins infirmiers forts"" passe la rampe à Herisau avec 72,4 pour cent de oui. Herisau a approuvé l'initiative, tout comme son canton.","Da Herisau è arrivato un ""sì"" alle urne per l'Iniziativa sulle cure infermieristiche. I cittadini hanno accolto il testo con il 72,4 percento dei voti. Il comune di Herisau approvando l’iniziativa si è espresso come il suo cantone."
3002,78.7,78.7,21.3,"Hundwil AR","Hundwil (AR)","Hundwil AR","78,7 Prozent der Stimmbürgerinnen und Stimmbürger von Hundwil haben die Pflegeinitiative angenommen. Hundwil hat damit gleich wie der Kanton Appenzell Ausserrhoden Ja gesagt zu dieser Vorlage.","Les habitants de Hundwil valident avec 78,7 pour cent de oui l'initiative sur les soins infirmiers. Hundwil a approuvé l'initiative, tout comme son canton.","A Hundwil i cittadini hanno accolto, con il 78,7 percento dei voti, l'Iniziativa sulle cure infermieristiche. Il comune di Hundwil approvando l’iniziativa si è espresso come il suo cantone."
3003,45.9,45.9,54.1,"Schönengrund AR","Schönengrund (AR)","Schönengrund AR","Nein zum Pflegeinitiative in Schönengrund. Die Gemeinde hat das Volksbegehren mit 54,1 Prozent abgelehnt. Schönengrund hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage angenommen hat.","A Schönengrund, les habitants disent non à 54,1 pour cent à l'initiative ""Pour des soins infirmiers forts"". Schönengrund a rejeté l'initiative, contrairement à son canton.","Nel comune di Schönengrund l'Iniziativa popolare ""Per cure infermieristiche forti"" è stata respinta con il 54,1 percento dei voti. Il comune di Schönengrund respingendo l’iniziativa è andato controcorrente rispetto al suo cantone."
3004,74.4,74.4,25.6,"Schwellbrunn AR","Schwellbrunn (AR)","Schwellbrunn AR","Die Gemeinde Schwellbrunn hat die Pflegeinitiative mit 74,4 Prozent Ja-Stimmen angenommen. Schwellbrunn hat damit gleich wie der Kanton Appenzell Ausserrhoden Ja gesagt zu dieser Vorlage.","Les habitants de Schwellbrunn acceptent avec 74,4 pour cent de oui l'initiative sur les soins infirmiers. Schwellbrunn a approuvé l'initiative, tout comme son canton.","Nel comune di Schwellbrunn l'Iniziativa sulle cure infermieristiche è stata accettata con il 74,4 percento dei voti. Il comune di Schwellbrunn approvando l’iniziativa si è espresso come il suo cantone."
3005,63.7,63.7,36.3,"Stein AR","Stein (AR)","Stein AR","Die Gemeinde Stein AR hat die Pflegeinitiative mit 63,7 Prozent angenommen. Stein AR hat damit gleich wie der Kanton Appenzell Ausserrhoden Ja gesagt zu dieser Vorlage.","A Stein (AR), les habitants disent oui à 63,7 pour cent à l'initiative sur les soins infirmiers. Stein (AR) a approuvé l'initiative, tout comme son canton.","Nel comune di Stein AR l'Iniziativa popolare “Per cure infermieristiche forti” è stata approvata con il 63,7 percento dei voti. Il comune di Stein AR approvando l’iniziativa si è espresso come il suo cantone."
3006,75.1,75.1,24.9,"Urnäsch AR","Urnäsch (AR)","Urnäsch AR","Die Gemeinde Urnäsch hat die Pflegeinitiative mit 75,1 Prozent Ja-Stimmen angenommen. Urnäsch hat damit gleich wie der Kanton Appenzell Ausserrhoden Ja gesagt zu dieser Vorlage.","Les habitants d'Urnäsch acceptent avec 75,1 pour cent de oui l'initiative sur les soins infirmiers. Urnäsch a approuvé l'initiative, tout comme son canton.","Nel comune di Urnäsch l'Iniziativa sulle cure infermieristiche è stata accettata con il 75,1 percento dei voti. Il comune di Urnäsch approvando l’iniziativa si è espresso come il suo cantone."
3007,84.3,84.3,15.7,"Waldstatt AR","Waldstatt (AR)","Waldstatt AR","84,3 Prozent der Abstimmenden in der Gemeinde Waldstatt haben Ja gesagt zur Pflegeinitiative. Waldstatt hat damit gleich wie der Kanton Appenzell Ausserrhoden Ja gesagt zu dieser Vorlage.","C'est oui à 84,3 pour cent à l'initiative sur le soins infirmiers à Waldstatt. Waldstatt a approuvé l'initiative, tout comme son canton.","Con il 84,3 percento di ""sì"", i cittadini del comune di Waldstatt hanno accolto l'Iniziativa sulle cure infermieristiche. Il comune di Waldstatt approvando l’iniziativa si è espresso come il suo cantone."
3021,29.5,29.5,70.5,"Bühler AR","Bühler (AR)","Bühler AR","Nein zur Pflegeinitiative in Bühler: Mit 8'432 Nein- zu 3'529 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 70,5 Prozent. Bühler hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage angenommen hat.","L'initiative ""Pour des soins infirmiers forts"" échoue à Bühler avec 70,5 pour cent de non. Bühler a rejeté l'initiative, contrairement à son canton.","A Bühler i cittadini hanno respinto, con il 70,5 percento dei voti, l'Iniziativa popolare “Per cure infermieristiche forti"". Il comune di Bühler respingendo l’iniziativa è andato controcorrente rispetto al suo cantone."
3022,66.1,66.1,33.9,"Gais AR","Gais (AR)","Gais AR","In Gais hat die Stimmbevölkerung der Pflegeinitiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 66,1 Prozent angenommen. Gais hat damit gleich wie der Kanton Appenzell Ausserrhoden Ja gesagt zu dieser Vorlage.","A Gais, les habitants sont favorables à l'initiative ""Pour des soins infirmiers forts"", avec 66,1 pour cent de oui. Gais a approuvé l'initiative, tout comme son canton.","I cittadini di Gais si sono espressi a favore dell'Iniziativa popolare “Per cure infermieristiche forti”. Il testo è stato approvato con il 66,1 percento dei voti. Il comune di Gais approvando l’iniziativa si è espresso come il suo cantone."
3023,42.8,42.8,57.2,"Speicher AR","Speicher (AR)","Speicher AR","Nein zur Pflegeinitiative in Speicher: Mit 1'163 Nein- zu 870 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 57,2 Prozent. Speicher hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage angenommen hat.","L'initiative ""Pour des soins infirmiers forts"" échoue à Speicher avec 57,2 pour cent de non. Speicher a rejeté l'initiative, contrairement à son canton.","A Speicher i cittadini hanno respinto, con il 57,2 percento dei voti, l'Iniziativa popolare “Per cure infermieristiche forti"". Il comune di Speicher respingendo l’iniziativa è andato controcorrente rispetto al suo cantone."
