"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
1001,53.8,53.8,46.2,"Doppleschwand LU","Doppleschwand (LU)","Doppleschwand LU","53,8 Prozent der Stimmbürgerinnen und Stimmbürger von Doppleschwand haben die Pflegeinitiative angenommen.","Les habitants de Doppleschwand valident avec 53,8 pour cent de oui l'initiative sur les soins infirmiers.","A Doppleschwand i cittadini hanno accolto, con il 53,8 percento dei voti, l'Iniziativa sulle cure infermieristiche."
1002,53.9,53.9,46.1,"Entlebuch LU","Entlebuch (LU)","Entlebuch LU","In Entlebuch hat die Stimmbevölkerung der Pflegeinitiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 53,9 Prozent angenommen.","A Entlebuch, les habitants sont favorables à l'initiative ""Pour des soins infirmiers forts"", avec 53,9 pour cent de oui.","I cittadini di Entlebuch si sono espressi a favore dell'Iniziativa popolare “Per cure infermieristiche forti”. Il testo è stato approvato con il 53,9 percento dei voti."
1004,50.2,50.2,49.8,"Flühli LU","Flühli (LU)","Flühli LU","Die Gemeinde Flühli hat die Pflegeinitiative mit 50,2 Prozent angenommen.","A Flühli, les habitants disent oui à 50,2 pour cent à l'initiative sur les soins infirmiers.","Nel comune di Flühli l'Iniziativa popolare “Per cure infermieristiche forti” è stata approvata con il 50,2 percento dei voti."
1005,55.9,55.9,44.1,"Hasle LU","Hasle (LU)","Hasle LU","Ja zur Pflegeinitiative in Hasle LU: Mit 55,9 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen.","Les habitants de Hasle (LU) approuvent avec 55,9 pour cent de oui l'initiative ""Pour des soins infirmiers forts"".","Sì all'Iniziativa sulle cure infermieristiche nel comune di Hasle LU: i cittadini hanno approvato il testo con il 55,9 percento dei voti."
1007,58.9,58.9,41.1,"Romoos LU","Romoos (LU)","Romoos LU","Die Gemeinde Romoos hat die Pflegeinitiative mit 58,9 Prozent angenommen.","A Romoos, les habitants disent oui à 58,9 pour cent à l'initiative sur les soins infirmiers.","Nel comune di Romoos l'Iniziativa popolare “Per cure infermieristiche forti” è stata approvata con il 58,9 percento dei voti."
1008,58.7,58.7,41.3,"Schüpfheim LU","Schüpfheim (LU)","Schüpfheim LU","Ja zur Pflegeinitiative in Schüpfheim. Die Gemeinde hat das Volksbegehren mit 58,7 Prozent der Stimmen angenommen.","L'initiative ""Pour des soins infirmiers forts"" passe la rampe à Schüpfheim avec 58,7 pour cent de oui.","Da Schüpfheim è arrivato un ""sì"" alle urne per l'Iniziativa sulle cure infermieristiche. I cittadini hanno accolto il testo con il 58,7 percento dei voti."
1009,62,62,38,"Werthenstein LU","Werthenstein (LU)","Werthenstein LU","In Werthenstein hat die Stimmbevölkerung der Pflegeinitiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 62 Prozent angenommen.","A Werthenstein, les habitants sont favorables à l'initiative ""Pour des soins infirmiers forts"", avec 62 pour cent de oui.","I cittadini di Werthenstein si sono espressi a favore dell'Iniziativa popolare “Per cure infermieristiche forti”. Il testo è stato approvato con il 62 percento dei voti."
1010,55.9,55.9,44.1,"Escholzmatt-Marbach LU","Escholzmatt-Marbach (LU)","Escholzmatt-Marbach LU","Ja zur Pflegeinitiative in Escholzmatt-Marbach. Die Gemeinde hat das Volksbegehren mit 55,9 Prozent der Stimmen angenommen.","L'initiative ""Pour des soins infirmiers forts"" passe la rampe à Escholzmatt-Marbach avec 55,9 pour cent de oui.","Da Escholzmatt-Marbach è arrivato un ""sì"" alle urne per l'Iniziativa sulle cure infermieristiche. I cittadini hanno accolto il testo con il 55,9 percento dei voti."
1021,52.3,52.3,47.7,"Aesch LU","Aesch (LU)","Aesch LU","Ja zur Pflegeinitiative in Aesch LU. Die Gemeinde hat das Volksbegehren mit 52,3 Prozent der Stimmen angenommen.","L'initiative ""Pour des soins infirmiers forts"" passe la rampe à Aesch (LU) avec 52,3 pour cent de oui.","Da Aesch LU è arrivato un ""sì"" alle urne per l'Iniziativa sulle cure infermieristiche. I cittadini hanno accolto il testo con il 52,3 percento dei voti."
1023,57.5,57.5,42.5,"Ballwil LU","Ballwil (LU)","Ballwil LU","Ja zur Pflegeinitiative in Ballwil. Die Gemeinde hat das Volksbegehren mit 57,5 Prozent der Stimmen angenommen.","L'initiative ""Pour des soins infirmiers forts"" passe la rampe à Ballwil avec 57,5 pour cent de oui.","Da Ballwil è arrivato un ""sì"" alle urne per l'Iniziativa sulle cure infermieristiche. I cittadini hanno accolto il testo con il 57,5 percento dei voti."
1024,62.5,62.5,37.5,"Emmen LU","Emmen (LU)","Emmen LU","62,5 Prozent der Abstimmenden in der Gemeinde Emmen haben Ja gesagt zur Pflegeinitiative.","C'est oui à 62,5 pour cent à l'initiative sur les soins infirmiers à Emmen.","Con il 62,5 percento di ""sì"", i cittadini del comune di Emmen hanno accolto l'Iniziativa sulle cure infermieristiche."
1025,56,56,44,"Ermensee LU","Ermensee (LU)","Ermensee LU","In Ermensee hat die Stimmbevölkerung der Pflegeinitiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 56 Prozent angenommen.","A Ermensee, les habitants sont favorables à l'initiative ""Pour des soins infirmiers forts"", avec 56 pour cent de oui.","I cittadini di Ermensee si sono espressi a favore dell'Iniziativa popolare “Per cure infermieristiche forti”. Il testo è stato approvato con il 56 percento dei voti."
1026,55.1,55.1,44.9,"Eschenbach LU","Eschenbach (LU)","Eschenbach LU","Die Gemeinde Eschenbach LU hat die Pflegeinitiative mit 55,1 Prozent angenommen.","A Eschenbach (LU), les habitants disent oui à 55,1 pour cent à l'initiative sur les soins infirmiers.","Nel comune di Eschenbach LU l'Iniziativa popolare “Per cure infermieristiche forti” è stata approvata con il 55,1 percento dei voti."
1030,50,0,0,"Hitzkirch LU","Hitzkirch (LU)","Hitzkirch LU","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
1031,56.5,56.5,43.5,"Hochdorf LU","Hochdorf (LU)","Hochdorf LU","In Hochdorf hat die Stimmbevölkerung der Pflegeinitiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 56,5 Prozent angenommen.","A Hochdorf, les habitants sont favorables à l'initiative ""Pour des soins infirmiers forts"", avec 56,5 pour cent de oui.","I cittadini di Hochdorf si sono espressi a favore dell'Iniziativa popolare “Per cure infermieristiche forti”. Il testo è stato approvato con il 56,5 percento dei voti."
1032,57.2,57.2,42.8,"Hohenrain LU","Hohenrain (LU)","Hohenrain LU","Ja zur Pflegeinitiative in Hohenrain. Die Gemeinde hat das Volksbegehren mit 57,2 Prozent der Stimmen angenommen.","L'initiative ""Pour des soins infirmiers forts"" passe la rampe à Hohenrain avec 57,2 pour cent de oui.","Da Hohenrain è arrivato un ""sì"" alle urne per l'Iniziativa sulle cure infermieristiche. I cittadini hanno accolto il testo con il 57,2 percento dei voti."
1033,54.5,54.5,45.5,"Inwil LU","Inwil (LU)","Inwil LU","Die Gemeinde Inwil hat die Pflegeinitiative mit 54,5 Prozent Ja-Stimmen angenommen.","Les habitants d'Inwil acceptent avec 54,5 pour cent de oui l'initiative sur les soins infirmiers.","Nel comune di Inwil l'Iniziativa sulle cure infermieristiche è stata accettata con il 54,5 percento dei voti."
1037,53.2,53.2,46.8,"Rain LU","Rain (LU)","Rain LU","Die Gemeinde Rain hat die Pflegeinitiative mit 53,2 Prozent Ja-Stimmen angenommen.","Les habitants de Rain acceptent avec 53,2 pour cent de oui l'initiative sur les soins infirmiers.","Nel comune di Rain l'Iniziativa sulle cure infermieristiche è stata accettata con il 53,2 percento dei voti."
1039,54.9,54.9,45.1,"Römerswil LU","Römerswil (LU)","Römerswil LU","In Römerswil hat die Stimmbevölkerung der Pflegeinitiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 54,9 Prozent angenommen.","A Römerswil, les habitants sont favorables à l'initiative ""Pour des soins infirmiers forts"", avec 54,9 pour cent de oui.","I cittadini di Römerswil si sono espressi a favore dell'Iniziativa popolare “Per cure infermieristiche forti”. Il testo è stato approvato con il 54,9 percento dei voti."
1040,57,57,43,"Rothenburg LU","Rothenburg (LU)","Rothenburg LU","57 Prozent der Stimmbürgerinnen und Stimmbürger von Rothenburg haben die Pflegeinitiative angenommen.","Les habitants de Rothenburg valident avec 57 pour cent de oui l'initiative sur les soins infirmiers.","A Rothenburg i cittadini hanno accolto, con il 57 percento dei voti, l'Iniziativa sulle cure infermieristiche."
1041,54.6,54.6,45.4,"Schongau LU","Schongau (LU)","Schongau LU","Ja zur Pflegeinitiative in Schongau: Mit 54,6 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen.","Les habitants de Schongau approuvent avec 54,6 pour cent de oui l'initiative ""Pour des soins infirmiers forts"".","Sì all'Iniziativa sulle cure infermieristiche nel comune di Schongau: i cittadini hanno approvato il testo con il 54,6 percento dei voti."
1051,61.3,61.3,38.7,"Adligenswil LU","Adligenswil (LU)","Adligenswil LU","61,3 Prozent der Abstimmenden in der Gemeinde Adligenswil haben Ja gesagt zur Pflegeinitiative.","C'est oui à 61,3 pour cent à l'initiative sur les soins infirmiers à Adligenswil.","Con il 61,3 percento di ""sì"", i cittadini del comune di Adligenswil hanno accolto l'Iniziativa sulle cure infermieristiche."
1052,59.2,59.2,40.8,"Buchrain LU","Buchrain (LU)","Buchrain LU","Ja zur Pflegeinitiative in Buchrain. Die Gemeinde hat das Volksbegehren mit 59,2 Prozent der Stimmen angenommen.","L'initiative ""Pour des soins infirmiers forts"" passe la rampe à Buchrain avec 59,2 pour cent de oui.","Da Buchrain è arrivato un ""sì"" alle urne per l'Iniziativa sulle cure infermieristiche. I cittadini hanno accolto il testo con il 59,2 percento dei voti."
